
13.66.139.0 - - [19/Dec/2020:13:57:26 +0100] "GET /index.php?option=com_phocagallery&view=category&id=1:almhuette-raith&Itemid=53 HTTP/1.1" 200 32653 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "-"
176.222.58.90 - - [20/Dec/2020:13:44:13 +0100] "GET /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 9873 "-" "Mozilla/5.0(Linux;Android9;SM-T395Build/PPR1.180610.011;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/85.0.4183.101Safari/537.36EdgW/1.0" "-"
176.222.58.90 - - [20/Dec/2020:13:44:13 +0100] "POST /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 188 "-" "Mozilla/5.0(Linux;Android9;SM-T395Build/PPR1.180610.011;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/85.0.4183.101Safari/537.36EdgW/1.0" "-"
91.193.4.199 - - [20/Dec/2020:13:44:16 +0100] "GET /index.php?option=com_phocagallery&view=category&id=1&Itemid=53 HTTP/1.1" 200 32583 "http://www.almhuette-raith.at/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:16 +0100] "GET /components/com_phocagallery/assets/phocagallery.css HTTP/1.1" 200 15063 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:16 +0100] "GET /templates/_system/css/general.css HTTP/1.1" 404 239 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:16 +0100] "GET /media/system/css/modal.css HTTP/1.1" 200 1159 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:16 +0100] "GET /media/system/js/modal.js HTTP/1.1" 200 10588 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:16 +0100] "GET /components/com_phocagallery/assets/js/shadowbox/shadowbox.js HTTP/1.1" 200 27272 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:16 +0100] "GET /components/com_phocagallery/assets/images/icon-up-images.gif HTTP/1.1" 200 1552 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:16 +0100] "GET /components/com_phocagallery/assets/js/shadowbox/src/skin/classic/skin.css HTTP/1.1" 200 5236 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:16 +0100] "GET /components/com_phocagallery/assets/js/shadowbox/src/skin/classic/skin.js HTTP/1.1" 200 3495 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:16 +0100] "GET /components/com_phocagallery/assets/js/shadowbox/src/lang/shadowbox-en.js HTTP/1.1" 200 2337 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:16 +0100] "GET /components/com_phocagallery/assets/images/icon-folder-medium.gif HTTP/1.1" 200 2901 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:16 +0100] "GET /components/com_phocagallery/assets/js/shadowbox/src/player/shadowbox-img.js HTTP/1.1" 200 8324 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:16 +0100] "GET /templates/_system/css/general.css HTTP/1.1" 404 239 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:16 +0100] "GET /images/phocagallery/almhuette/thumbs/phoca_thumb_m_almhuette_raith.jpg HTTP/1.1" 200 4431 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:16 +0100] "GET /components/com_phocagallery/assets/images/icon-view.gif HTTP/1.1" 200 605 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:16 +0100] "GET /images/phocagallery/almhuette/thumbs/phoca_thumb_m_aussicht.jpg HTTP/1.1" 200 3555 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:16 +0100] "GET /images/phocagallery/almhuette/thumbs/phoca_thumb_m_garage.jpg HTTP/1.1" 200 5401 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:16 +0100] "GET /images/phocagallery/almhuette/thumbs/phoca_thumb_m_grillplatz.jpg HTTP/1.1" 200 5537 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:16 +0100] "GET /images/phocagallery/almhuette/thumbs/phoca_thumb_m_jaegerzaun_gr.jpg HTTP/1.1" 200 5649 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:16 +0100] "GET /images/phocagallery/almhuette/thumbs/phoca_thumb_m_terasse.jpg HTTP/1.1" 200 5126 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:16 +0100] "GET /images/phocagallery/almhuette/thumbs/phoca_thumb_m_wohnraum.jpg HTTP/1.1" 200 4726 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:16 +0100] "GET /components/com_phocagallery/assets/images/shadow1.gif HTTP/1.1" 200 174 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:16 +0100] "GET /images/phocagallery/almhuette/thumbs/phoca_thumb_m_zimmer.jpg HTTP/1.1" 200 4320 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:16 +0100] "GET /images/phocagallery/almhuette/thumbs/phoca_thumb_m_almhuette_raith_001.jpg HTTP/1.1" 200 4451 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:16 +0100] "GET /images/phocagallery/almhuette/thumbs/phoca_thumb_m_almhuette_raith_002.jpg HTTP/1.1" 200 4084 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:16 +0100] "GET /images/phocagallery/almhuette/thumbs/phoca_thumb_m_almhuette_raith_003.jpg HTTP/1.1" 200 4758 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:17 +0100] "GET /images/phocagallery/almhuette/thumbs/phoca_thumb_m_almhuette_raith_004.jpg HTTP/1.1" 200 5840 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:17 +0100] "GET /images/phocagallery/almhuette/thumbs/phoca_thumb_m_almhuette_raith_005.jpg HTTP/1.1" 200 5062 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:17 +0100] "GET /images/phocagallery/almhuette/thumbs/phoca_thumb_m_almhuette_raith_007.jpg HTTP/1.1" 200 5095 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:17 +0100] "GET /images/phocagallery/almhuette/thumbs/phoca_thumb_m_almhuette_raith_006.jpg HTTP/1.1" 200 4265 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:17 +0100] "GET /images/phocagallery/almhuette/thumbs/phoca_thumb_m_almhuette_raith_009.jpg HTTP/1.1" 200 4264 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:17 +0100] "GET /images/phocagallery/almhuette/thumbs/phoca_thumb_m_almhuette_raith_008.jpg HTTP/1.1" 200 3875 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:17 +0100] "GET /images/phocagallery/almhuette/thumbs/phoca_thumb_m_almhuette_raith_010.jpg HTTP/1.1" 200 3830 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:17 +0100] "GET /images/phocagallery/almhuette/thumbs/phoca_thumb_m_almhuette_raith_011.jpg HTTP/1.1" 200 4064 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:17 +0100] "GET /images/phocagallery/almhuette/thumbs/phoca_thumb_m_almhuette_raith_012.jpg HTTP/1.1" 200 4268 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:17 +0100] "GET /components/com_phocagallery/assets/js/shadowbox/src/skin/classic/icons/close.png HTTP/1.1" 200 255 "http://www.almhuette-raith.at/components/com_phocagallery/assets/js/shadowbox/src/skin/classic/skin.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:17 +0100] "GET /components/com_phocagallery/assets/js/shadowbox/src/skin/classic/icons/next.png HTTP/1.1" 200 248 "http://www.almhuette-raith.at/components/com_phocagallery/assets/js/shadowbox/src/skin/classic/skin.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:17 +0100] "GET /components/com_phocagallery/assets/js/shadowbox/src/skin/classic/icons/play.png HTTP/1.1" 200 211 "http://www.almhuette-raith.at/components/com_phocagallery/assets/js/shadowbox/src/skin/classic/skin.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:17 +0100] "GET /components/com_phocagallery/assets/js/shadowbox/src/skin/classic/icons/pause.png HTTP/1.1" 200 155 "http://www.almhuette-raith.at/components/com_phocagallery/assets/js/shadowbox/src/skin/classic/skin.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:17 +0100] "GET /components/com_phocagallery/assets/js/shadowbox/src/skin/classic/loading.gif HTTP/1.1" 200 3208 "http://www.almhuette-raith.at/components/com_phocagallery/assets/js/shadowbox/src/skin/classic/skin.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:17 +0100] "GET /components/com_phocagallery/assets/js/shadowbox/src/skin/classic/icons/previous.png HTTP/1.1" 200 237 "http://www.almhuette-raith.at/components/com_phocagallery/assets/js/shadowbox/src/skin/classic/skin.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:21 +0100] "GET /index.php?option=com_content&view=article&id=46&Itemid=54 HTTP/1.1" 200 8938 "http://www.almhuette-raith.at/index.php?option=com_phocagallery&view=category&id=1&Itemid=53" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
91.193.4.199 - - [20/Dec/2020:13:44:21 +0100] "GET /templates/_system/css/general.css HTTP/1.1" 404 239 "http://www.almhuette-raith.at/index.php?option=com_content&view=article&id=46&Itemid=54" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" "-"
154.16.160.249 - - [20/Dec/2020:13:44:44 +0100] "GET / HTTP/1.1" 200 10439 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-"
194.156.95.20 - - [20/Dec/2020:13:46:59 +0100] "GET /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 9873 "-" "Mozilla/5.0(Linux;Android9;MRD-LX1NBuild/HUAWEIMRD-LX1N;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/85.0.4183.81MobileSafari/537.36EdgW/1.0" "-"
194.156.95.20 - - [20/Dec/2020:13:47:00 +0100] "POST /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 188 "-" "Mozilla/5.0(Linux;Android9;MRD-LX1NBuild/HUAWEIMRD-LX1N;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/85.0.4183.81MobileSafari/537.36EdgW/1.0" "-"
87.247.143.24 - - [20/Dec/2020:13:49:25 +0100] "GET /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 9873 "-" "Mozilla/5.0(Linux;Android4.4.4;SM-T560)AppleWebKit/537.36(KHTML,likeGecko)Chrome/81.0.4044.138Safari/537.36" "-"
87.247.143.24 - - [20/Dec/2020:13:49:26 +0100] "POST /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 188 "-" "Mozilla/5.0(Linux;Android4.4.4;SM-T560)AppleWebKit/537.36(KHTML,likeGecko)Chrome/81.0.4044.138Safari/537.36" "-"
45.132.51.62 - - [20/Dec/2020:13:51:07 +0100] "GET /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 9873 "-" "Mozilla/5.0(iPhone;CPUiPhoneOS12_0likeMacOSX)AppleWebKit/605.1.15(KHTML,likeGecko)Version/12.0Mobile/15E148Safari/604.1" "-"
45.132.51.62 - - [20/Dec/2020:13:51:08 +0100] "POST /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 188 "-" "Mozilla/5.0(iPhone;CPUiPhoneOS12_0likeMacOSX)AppleWebKit/605.1.15(KHTML,likeGecko)Version/12.0Mobile/15E148Safari/604.1" "-"
45.144.0.98 - - [20/Dec/2020:13:52:38 +0100] "GET /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 9873 "-" "Mozilla/5.0(Linux;Android10;SM-A105FNBuild/QP1A.190711.020;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/83.0.4103.106MobileSafari/537.36EdgW/1.0" "-"
45.144.0.98 - - [20/Dec/2020:13:52:39 +0100] "POST /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 188 "-" "Mozilla/5.0(Linux;Android10;SM-A105FNBuild/QP1A.190711.020;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/83.0.4103.106MobileSafari/537.36EdgW/1.0" "-"
45.145.161.12 - - [20/Dec/2020:13:53:15 +0100] "GET /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 9873 "-" "Mozilla/5.0(Linux;Android10;SM-G965F)AppleWebKit/537.36(KHTML,likeGecko)Chrome/85.0.4183.101MobileSafari/537.36" "-"
45.145.161.12 - - [20/Dec/2020:13:53:16 +0100] "POST /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 188 "-" "Mozilla/5.0(Linux;Android10;SM-G965F)AppleWebKit/537.36(KHTML,likeGecko)Chrome/85.0.4183.101MobileSafari/537.36" "-"
45.144.0.98 - - [20/Dec/2020:13:53:50 +0100] "GET /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 9873 "-" "Mozilla/5.0(Linux;Android10;SM-G960FBuild/QP1A.190711.020;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/84.0.4147.89MobileSafari/537.36EdgW/1.0" "-"
45.144.0.98 - - [20/Dec/2020:13:53:51 +0100] "POST /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 188 "-" "Mozilla/5.0(Linux;Android10;SM-G960FBuild/QP1A.190711.020;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/84.0.4147.89MobileSafari/537.36EdgW/1.0" "-"
45.132.207.154 - - [20/Dec/2020:13:55:20 +0100] "GET /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 9873 "-" "Mozilla/5.0(Linux;Android9;SAMSUNGSM-J730F)AppleWebKit/537.36(KHTML,likeGecko)SamsungBrowser/10.2Chrome/71.0.3578.99MobileSafari/537.36" "-"
45.132.207.154 - - [20/Dec/2020:13:55:21 +0100] "POST /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 188 "-" "Mozilla/5.0(Linux;Android9;SAMSUNGSM-J730F)AppleWebKit/537.36(KHTML,likeGecko)SamsungBrowser/10.2Chrome/71.0.3578.99MobileSafari/537.36" "-"
87.247.143.24 - - [20/Dec/2020:13:56:23 +0100] "GET /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 9873 "-" "Mozilla/5.0(Linux;Android7.0;MHA-L29Build/HUAWEIMHA-L29;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/85.0.4183.81MobileSafari/537.36EdgW/1.0" "-"
87.247.143.24 - - [20/Dec/2020:13:56:24 +0100] "POST /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 188 "-" "Mozilla/5.0(Linux;Android7.0;MHA-L29Build/HUAWEIMHA-L29;wv)AppleWebKit/537.36(KHTML,likeGecko)Version/4.0Chrome/85.0.4183.81MobileSafari/537.36EdgW/1.0" "-"
194.156.95.52 - - [20/Dec/2020:13:56:43 +0100] "GET /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 9873 "-" "Mozilla/5.0(Linux;Android8.0.0;SAMSUNGSM-A520F)AppleWebKit/537.36(KHTML,likeGecko)SamsungBrowser/12.1Chrome/79.0.3945.136MobileSafari/537.36" "-"
194.156.95.52 - - [20/Dec/2020:13:56:45 +0100] "POST /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 188 "-" "Mozilla/5.0(Linux;Android8.0.0;SAMSUNGSM-A520F)AppleWebKit/537.36(KHTML,likeGecko)SamsungBrowser/12.1Chrome/79.0.3945.136MobileSafari/537.36" "-"
45.138.145.106 - - [20/Dec/2020:13:56:57 +0100] "GET /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 9873 "-" "Mozilla/5.0(WindowsNT6.3;Win64;x64)AppleWebKit/537.36(KHTML,likeGecko)Chrome/85.0.4183.83Safari/537.36Edg/85.0.564.44" "-"
45.138.145.106 - - [20/Dec/2020:13:56:57 +0100] "POST /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 188 "-" "Mozilla/5.0(WindowsNT6.3;Win64;x64)AppleWebKit/537.36(KHTML,likeGecko)Chrome/85.0.4183.83Safari/537.36Edg/85.0.564.44" "-"
45.132.51.36 - - [20/Dec/2020:13:58:12 +0100] "GET /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 9873 "-" "Mozilla/5.0(Linux;Android10;SM-G973F)AppleWebKit/537.36(KHTML,likeGecko)Chrome/85.0.4183.81MobileSafari/537.36" "-"
45.132.51.36 - - [20/Dec/2020:13:58:13 +0100] "POST /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 188 "-" "Mozilla/5.0(Linux;Android10;SM-G973F)AppleWebKit/537.36(KHTML,likeGecko)Chrome/85.0.4183.81MobileSafari/537.36" "-"
87.247.143.30 - - [20/Dec/2020:13:58:24 +0100] "GET /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 9873 "-" "Mozilla/5.0(Linux;Android8.1.0;CPH1903)AppleWebKit/537.36(KHTML,likeGecko)Chrome/85.0.4183.81MobileSafari/537.36" "-"
87.247.143.30 - - [20/Dec/2020:13:58:24 +0100] "POST /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 188 "-" "Mozilla/5.0(Linux;Android8.1.0;CPH1903)AppleWebKit/537.36(KHTML,likeGecko)Chrome/85.0.4183.81MobileSafari/537.36" "-"
45.132.207.221 - - [20/Dec/2020:13:59:35 +0100] "GET /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 9873 "-" "Mozilla/5.0(WindowsNT6.3;WOW64;Trident/7.0;Touch;rv:11.0)likeGecko" "-"
45.132.207.221 - - [20/Dec/2020:13:59:36 +0100] "POST /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 303 5 "-" "Mozilla/5.0(WindowsNT6.3;WOW64;Trident/7.0;Touch;rv:11.0)likeGecko" "-"
45.138.4.35 - - [20/Dec/2020:13:59:38 +0100] "GET /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 9873 "-" "Mozilla/5.0(iPhone;CPUiPhoneOS11_4_1likeMacOSX)AppleWebKit/605.1.15(KHTML,likeGecko)Version/11.0Mobile/15E148Safari/604.1" "-"
45.138.4.35 - - [20/Dec/2020:13:59:39 +0100] "POST /index.php?option=com_contact&view=contact&id=1 HTTP/1.1" 200 188 "-" "Mozilla/5.0(iPhone;CPUiPhoneOS11_4_1likeMacOSX)AppleWebKit/605.1.15(KHTML,likeGecko)Version/11.0Mobile/15E148Safari/604.1" "-"
